FlightDate,Reporting_Airline,Origin,Dest,CRSDepTime,CRSArrTime,DepDelay,ArrDelay,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Distance
2023-07-01,HA,LAS,JFK,0715,0926,0.0,-1.7,0,0,0.0,0.0,0.0,0.0,0.0,1158
2023-07-01,UA,IAH,LAX,1654,1836,0.0,-2.7,0,0,0.0,0.0,0.0,0.0,0.0,572
2023-07-01,G4,SEA,DEN,2138,0005,0.0,-9.1,0,0,0.0,0.0,0.0,0.0,0.0,644
2023-07-01,UA,JFK,BOS,0756,1034,0.0,8.7,0,0,0.0,0.0,0.0,0.0,0.0,447
2023-07-01,WN,JFK,SFO,0617,0756,0.0,-6.4,0,0,0.0,0.0,0.0,0.0,0.0,1367
2023-07-01,WN,ORD,MIA,1702,1923,6.2,5.0,0,0,0.0,0.0,0.0,0.0,0.0,368
2023-07-01,HA,SFO,PHX,1501,1719,0.0,6.5,0,0,0.0,0.0,0.0,0.0,0.0,797
2023-07-01,AS,CLT,DEN,1854,2112,0.0,1.1,0,0,0.0,0.0,0.0,0.0,0.0,840
2023-07-01,WN,LAX,MIA,0805,0936,0.0,-0.3,0,0,0.0,0.0,0.0,0.0,0.0,791
2023-07-01,NK,IAH,MIA,1643,1750,0.0,-9.6,0,0,0.0,0.0,0.0,0.0,0.0,748
2023-07-01,AS,MCO,CLT,1058,1151,0.0,10.3,1,0,,,,,,609
2023-07-01,WN,JFK,ORD,1226,1415,0.0,3.2,0,0,0.0,0.0,0.0,0.0,0.0,1045
2023-07-01,G4,MCO,MIA,1626,1916,22.4,42.4,0,0,0.0,0.0,0.0,0.0,0.0,1201
2023-07-01,NK,PHX,JFK,1833,1941,1.7,6.7,0,0,0.0,0.0,0.0,0.0,0.0,699
2023-07-01,DL,SEA,SFO,1745,1941,4.6,2.7,0,0,0.0,0.0,0.0,0.0,0.0,647
2023-07-01,UA,SEA,DFW,0612,0754,35.4,39.8,0,0,0.0,0.0,0.0,0.0,0.0,606
2023-07-01,AA,IAH,CLT,1412,1541,0.0,-4.3,0,0,0.0,0.0,0.0,0.0,0.0,69
2023-07-01,F9,LAX,CLT,0731,0806,0.0,-3.0,0,0,0.0,0.0,0.0,0.0,0.0,848
2023-07-01,UA,CLT,LAS,1116,1255,16.9,17.4,0,0,0.0,0.0,0.0,0.0,0.0,1215
2023-07-01,B6,LAS,SFO,1331,1500,2.8,-4.6,0,0,0.0,0.0,0.0,0.0,0.0,524
2023-07-01,G4,SEA,ATL,1957,2110,17.1,30.7,0,0,0.0,0.0,3.0,0.0,8.0,549
2023-07-01,AA,LAS,JFK,0942,1246,0.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,915
2023-07-01,UA,SFO,LAS,1119,1252,44.1,44.6,0,0,0.0,84.0,16.0,0.0,0.0,965
2023-07-01,G4,ORD,ATL,0920,1123,2.8,-4.6,0,0,0.0,0.0,0.0,0.0,0.0,527
2023-07-01,HA,PHX,DFW,1122,1322,0.0,-6.5,0,0,0.0,0.0,0.0,0.0,0.0,1318
2023-07-01,AS,IAH,CLT,0844,1106,0.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,634
2023-07-01,AA,IAH,JFK,0604,0814,0.0,-0.5,0,0,0.0,0.0,0.0,0.0,0.0,803
2023-07-01,AS,MCO,PHX,1607,1818,0.0,6.4,0,0,0.0,0.0,0.0,0.0,0.0,946
2023-07-01,DL,CLT,ORD,0935,1105,25.6,34.8,0,0,0.0,17.0,0.0,0.0,47.0,543
2023-07-01,UA,MIA,DFW,1954,2129,0.0,-3.5,0,0,0.0,0.0,0.0,0.0,0.0,843
2023-07-01,NK,LAX,BOS,1339,1610,0.0,-3.0,0,0,0.0,0.0,0.0,0.0,0.0,837
2023-07-01,AS,MCO,IAH,1503,1621,40.9,54.4,0,0,0.0,0.0,0.0,0.0,0.0,588
2023-07-01,WN,CLT,DEN,0658,0925,0.0,-4.0,0,0,0.0,0.0,0.0,0.0,0.0,679
2023-07-01,DL,MIA,LAS,1555,1718,0.0,-15.9,0,0,0.0,0.0,0.0,0.0,0.0,1177
2023-07-01,WN,MCO,DEN,1146,1323,8.3,21.1,0,0,0.0,0.0,0.0,0.0,0.0,650
2023-07-01,AA,IAH,SEA,0848,1007,6.0,-2.3,0,0,0.0,0.0,0.0,0.0,0.0,678
2023-07-01,DL,IAH,MIA,1646,1906,0.0,1.3,0,0,0.0,0.0,0.0,0.0,0.0,790
2023-07-01,WN,LAX,SFO,1655,1842,16.0,26.8,0,0,0.0,0.0,23.0,0.0,148.0,665
2023-07-01,UA,BOS,JFK,0642,0902,6.4,13.0,0,0,0.0,0.0,0.0,0.0,0.0,447
2023-07-01,B6,MIA,CLT,1912,2118,1.5,-7.5,0,0,0.0,0.0,0.0,0.0,0.0,777
2023-07-01,B6,JFK,BOS,2100,0001,0.0,18.6,0,0,0.0,0.0,0.0,0.0,0.0,303
2023-07-01,WN,SEA,DFW,2158,0018,0.0,-3.9,0,0,0.0,0.0,0.0,0.0,0.0,1007
2023-07-01,UA,IAH,DEN,1844,2046,0.0,7.7,0,0,0.0,0.0,0.0,0.0,0.0,886
2023-07-01,F9,PHX,DFW,0612,0735,17.9,29.0,0,0,2.0,0.0,5.0,0.0,0.0,1109
2023-07-01,AA,DEN,LAX,1955,2158,0.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,680
2023-07-01,DL,DFW,MCO,1729,2021,0.0,-2.3,0,0,0.0,0.0,0.0,0.0,0.0,628
2023-07-01,G4,MIA,ATL,1608,1816,0.0,4.1,0,0,0.0,0.0,0.0,0.0,0.0,801
2023-07-01,DL,SEA,DEN,0902,1120,0.0,4.3,0,0,0.0,0.0,0.0,0.0,0.0,227
2023-07-01,NK,DEN,BOS,1407,1610,0.0,2.5,0,0,0.0,0.0,0.0,0.0,0.0,970
2023-07-01,AA,MIA,IAH,1348,1520,0.0,-15.4,0,0,0.0,0.0,0.0,0.0,0.0,1001
2023-07-01,F9,MIA,JFK,1655,1835,0.0,-11.0,0,0,0.0,0.0,0.0,0.0,0.0,557
2023-07-01,AS,IAH,PHX,1252,1412,0.0,-12.1,0,0,0.0,0.0,0.0,0.0,0.0,798
2023-07-01,B6,SFO,LAX,2155,0049,0.0,0.6,0,0,0.0,0.0,0.0,0.0,0.0,1524
2023-07-01,AS,BOS,IAH,1715,1922,0.0,-8.0,0,0,0.0,0.0,0.0,0.0,0.0,647
2023-07-01,UA,LAX,JFK,1646,1856,0.0,18.3,0,0,0.0,0.0,0.0,0.0,0.0,1017
2023-07-01,HA,JFK,LAS,1048,1217,0.0,4.7,0,0,0.0,0.0,0.0,0.0,0.0,1170
2023-07-01,F9,ATL,MCO,2151,0104,0.0,-1.4,0,0,0.0,0.0,0.0,0.0,0.0,1116
2023-07-01,DL,ORD,IAH,0957,1151,32.0,23.7,0,0,2.0,0.0,5.0,0.0,0.0,467
2023-07-01,AS,SFO,BOS,0731,0929,0.0,17.3,0,0,0.0,0.0,0.0,0.0,0.0,559
2023-07-01,WN,PHX,BOS,0651,0818,0.0,-4.2,0,0,0.0,0.0,0.0,0.0,0.0,883
2023-07-01,UA,ORD,LAX,1049,1209,0.0,-6.2,0,0,0.0,0.0,0.0,0.0,0.0,765
2023-07-01,HA,SFO,ATL,1726,1846,0.0,16.6,0,0,0.0,0.0,0.0,0.0,0.0,806
2023-07-01,DL,LAX,DEN,1634,1850,14.4,14.8,0,0,0.0,0.0,0.0,0.0,0.0,824
2023-07-01,F9,DFW,CLT,1537,1733,0.0,-6.7,0,0,0.0,0.0,0.0,0.0,0.0,531
2023-07-01,F9,SFO,DEN,1155,1425,0.0,-9.6,0,0,0.0,0.0,0.0,0.0,0.0,838
2023-07-01,WN,PHX,LAS,1935,2141,0.0,9.2,0,0,0.0,0.0,0.0,0.0,0.0,704
2023-07-01,HA,PHX,CLT,1014,1155,0.0,-0.0,0,0,0.0,0.0,0.0,0.0,0.0,278
2023-07-02,DL,DEN,LAS,1638,1802,30.2,40.6,0,0,36.0,0.0,27.0,0.0,0.0,497
2023-07-02,F9,LAS,CLT,2004,2210,0.0,-5.0,0,0,0.0,0.0,0.0,0.0,0.0,867
2023-07-02,F9,SEA,IAH,1722,1854,0.0,13.7,0,0,0.0,0.0,0.0,0.0,0.0,689
2023-07-02,DL,CLT,LAX,1838,2031,0.0,-6.4,0,0,0.0,0.0,0.0,0.0,0.0,744
2023-07-02,DL,MCO,JFK,1206,1338,0.0,12.6,0,0,0.0,0.0,0.0,0.0,0.0,672
2023-07-02,F9,ATL,SEA,1909,2026,0.0,-4.5,0,0,0.0,0.0,0.0,0.0,0.0,681
2023-07-02,AS,MCO,IAH,1746,1953,0.0,-1.4,0,0,0.0,0.0,0.0,0.0,0.0,1129
2023-07-02,NK,ORD,SEA,0805,1021,0.0,-0.6,0,0,0.0,0.0,0.0,0.0,0.0,891
2023-07-02,AS,DEN,ATL,0926,1120,0.0,-11.6,1,0,,,,,,1072
2023-07-02,B6,LAX,DFW,1957,2222,0.0,-0.3,0,0,0.0,0.0,0.0,0.0,0.0,763
2023-07-02,UA,CLT,MCO,1056,1231,0.0,2.7,0,0,0.0,0.0,0.0,0.0,0.0,812
2023-07-02,G4,LAX,BOS,1028,1214,0.0,15.8,0,0,0.0,0.0,0.0,0.0,0.0,878
2023-07-02,HA,IAH,LAS,2142,2255,0.0,6.7,0,0,0.0,0.0,0.0,0.0,0.0,1088
2023-07-02,F9,ATL,PHX,1707,1904,0.0,10.5,0,0,0.0,0.0,0.0,0.0,0.0,856
2023-07-02,HA,PHX,LAS,0609,0822,0.0,-7.6,0,0,0.0,0.0,0.0,0.0,0.0,1445
2023-07-02,NK,MIA,IAH,1133,1244,0.0,-15.8,0,0,0.0,0.0,0.0,0.0,0.0,648
2023-07-02,DL,SEA,DFW,0942,1206,8.0,-12.7,0,0,0.0,0.0,0.0,0.0,0.0,446
2023-07-02,WN,MIA,PHX,1641,1824,0.0,-5.5,0,0,0.0,0.0,0.0,0.0,0.0,636
2023-07-02,UA,ATL,JFK,0603,0741,0.0,7.6,0,0,0.0,0.0,0.0,0.0,0.0,986
2023-07-02,WN,JFK,DFW,0726,0854,0.0,15.5,0,0,0.0,0.0,0.0,0.0,0.0,1113
2023-07-02,AA,ATL,IAH,0749,1003,0.0,-8.4,0,0,0.0,0.0,0.0,0.0,0.0,1410
2023-07-02,B6,PHX,IAH,2018,2146,0.0,18.5,0,0,0.0,0.0,0.0,0.0,0.0,615
2023-07-02,AS,SFO,MIA,2024,2211,0.0,14.6,0,0,0.0,0.0,0.0,0.0,0.0,673
2023-07-02,UA,BOS,ORD,1733,1929,0.0,-19.7,0,0,0.0,0.0,0.0,0.0,0.0,1134
2023-07-02,AS,MCO,IAH,2003,2236,0.0,0.8,1,0,,,,,,1144
2023-07-02,B6,SFO,LAS,1134,1247,0.0,1.5,0,0,0.0,0.0,0.0,0.0,0.0,1262
2023-07-02,B6,DFW,ORD,0928,1051,21.3,47.9,0,0,0.0,0.0,26.0,0.0,0.0,603
2023-07-02,AS,CLT,JFK,0816,0943,10.9,17.8,0,0,0.0,0.0,0.0,0.0,0.0,513
2023-07-02,UA,LAS,DEN,1029,1250,0.0,-5.5,0,0,0.0,0.0,0.0,0.0,0.0,834
2023-07-02,UA,DEN,LAS,2109,2235,5.3,-5.0,0,0,0.0,0.0,0.0,0.0,0.0,1131
2023-07-02,G4,LAS,IAH,2026,2306,0.3,-17.2,0,0,0.0,0.0,0.0,0.0,0.0,1142
2023-07-02,HA,DFW,LAX,1418,1607,0.0,9.4,0,0,0.0,0.0,0.0,0.0,0.0,555
2023-07-02,B6,PHX,BOS,1037,1248,0.0,7.5,0,0,0.0,0.0,0.0,0.0,0.0,337
2023-07-02,AA,MCO,JFK,1146,1348,0.0,5.3,0,0,0.0,0.0,0.0,0.0,0.0,1104
2023-07-02,DL,JFK,DEN,2014,2206,15.0,13.1,0,0,30.0,0.0,0.0,0.0,0.0,1499
2023-07-02,UA,SEA,BOS,1518,1638,0.0,-10.6,0,0,0.0,0.0,0.0,0.0,0.0,883
2023-07-02,DL,MIA,LAX,1226,1426,0.0,-0.4,0,0,0.0,0.0,0.0,0.0,0.0,1001
2023-07-02,AA,JFK,PHX,1104,1334,11.6,0.8,0,0,0.0,0.0,0.0,0.0,0.0,261
2023-07-02,HA,DEN,LAX,1317,1448,11.3,20.5,0,0,0.0,0.0,0.0,0.0,0.0,1054
2023-07-02,UA,SEA,JFK,0728,0951,0.0,-12.0,0,0,0.0,0.0,0.0,0.0,0.0,1642
2023-07-02,B6,BOS,SFO,2141,2351,0.0,-8.4,0,0,0.0,0.0,0.0,0.0,0.0,1248
2023-07-02,G4,JFK,MIA,1420,1607,0.4,-4.5,0,0,0.0,0.0,0.0,0.0,0.0,613
2023-07-02,AS,JFK,ATL,0913,1112,29.8,25.7,0,0,0.0,0.0,8.0,0.0,19.0,778
2023-07-02,G4,ATL,MCO,2000,2148,0.0,3.1,0,0,0.0,0.0,0.0,0.0,0.0,545
2023-07-02,G4,LAX,SFO,0747,1034,0.0,-11.6,0,0,0.0,0.0,0.0,0.0,0.0,787
2023-07-02,F9,CLT,ORD,1931,2137,0.0,6.7,1,0,,,,,,769
2023-07-02,AS,DFW,BOS,1059,1247,0.0,1.2,0,0,0.0,0.0,0.0,0.0,0.0,463
2023-07-02,AS,BOS,JFK,0632,0850,13.5,12.5,0,0,0.0,0.0,0.0,0.0,0.0,1126
2023-07-02,WN,CLT,LAS,1745,1833,0.0,-1.1,0,1,,,,,,1025
2023-07-02,F9,SFO,DEN,1921,2048,0.0,-5.7,0,0,0.0,0.0,0.0,0.0,0.0,936
2023-07-02,F9,LAX,MCO,1041,1244,0.0,-0.5,0,0,0.0,0.0,0.0,0.0,0.0,1178
2023-07-02,UA,LAS,SFO,0650,0931,47.9,43.2,0,0,0.0,0.0,0.0,15.0,103.0,1159
2023-07-02,B6,LAS,CLT,1012,1146,7.7,13.0,0,0,0.0,0.0,0.0,0.0,0.0,856
2023-07-02,HA,LAX,LAS,0844,0953,0.0,2.5,0,0,0.0,0.0,0.0,0.0,0.0,677
2023-07-02,F9,DEN,LAS,2000,2244,0.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,1206
2023-07-02,DL,LAS,PHX,2045,2308,0.0,11.5,0,0,0.0,0.0,0.0,0.0,0.0,874
2023-07-02,UA,SEA,PHX,1108,1250,0.0,13.1,0,0,0.0,0.0,0.0,0.0,0.0,353
2023-07-02,F9,BOS,SEA,1756,2026,0.0,2.4,0,0,0.0,0.0,0.0,0.0,0.0,594
2023-07-02,B6,DEN,BOS,0706,0845,21.0,5.1,0,0,9.0,20.0,0.0,0.0,25.0,700
2023-07-02,DL,SFO,DFW,0727,0909,10.5,-4.8,0,0,0.0,0.0,0.0,0.0,0.0,961
2023-07-02,WN,SEA,MCO,1834,1958,0.0,-6.6,0,0,0.0,0.0,0.0,0.0,0.0,438
2023-07-02,UA,DFW,PHX,1840,2111,0.0,-22.2,0,0,0.0,0.0,0.0,0.0,0.0,242
2023-07-02,G4,DEN,SFO,1235,1442,0.0,10.7,0,0,0.0,0.0,0.0,0.0,0.0,625
2023-07-02,UA,DEN,SFO,1506,1803,0.0,12.2,0,0,0.0,0.0,0.0,0.0,0.0,962
2023-07-02,B6,DEN,LAS,1527,1816,0.0,-13.6,0,0,0.0,0.0,0.0,0.0,0.0,418
2023-07-02,F9,DEN,SEA,1035,1220,0.0,12.3,0,0,0.0,0.0,0.0,0.0,0.0,901
2023-07-02,HA,DFW,JFK,1537,1718,0.0,5.6,0,0,0.0,0.0,0.0,0.0,0.0,943
2023-07-02,AA,LAS,CLT,0946,1210,0.0,8.5,0,0,0.0,0.0,0.0,0.0,0.0,864
2023-07-02,AA,SEA,DEN,2002,2125,0.0,3.1,0,0,0.0,0.0,0.0,0.0,0.0,650
2023-07-02,B6,ATL,SFO,0658,0904,0.0,-0.8,0,0,0.0,0.0,0.0,0.0,0.0,1122
2023-07-02,UA,ATL,SFO,0859,1038,0.0,-2.8,0,0,0.0,0.0,0.0,0.0,0.0,656
2023-07-02,AS,ATL,DFW,0825,1038,0.0,1.5,0,0,0.0,0.0,0.0,0.0,0.0,820
2023-07-02,AS,MIA,LAX,1751,2025,0.0,-8.1,0,0,0.0,0.0,0.0,0.0,0.0,1214
2023-07-02,F9,JFK,ATL,1315,1514,0.0,-12.8,0,0,0.0,0.0,0.0,0.0,0.0,448
2023-07-02,DL,LAX,MIA,1417,1655,0.0,5.7,0,0,0.0,0.0,0.0,0.0,0.0,1334
2023-07-02,UA,CLT,MIA,1131,1340,0.3,21.2,0,0,0.0,0.0,0.0,0.0,0.0,829
2023-07-02,HA,LAX,PHX,1914,2108,7.8,7.9,0,0,0.0,0.0,0.0,0.0,0.0,1255
2023-07-02,HA,ATL,ORD,1126,1338,0.0,-5.6,0,0,0.0,0.0,0.0,0.0,0.0,642
2023-07-02,NK,CLT,ORD,1440,1625,3.0,8.5,0,0,0.0,0.0,0.0,0.0,0.0,690
2023-07-02,DL,LAS,CLT,1906,2135,0.0,-7.8,0,0,0.0,0.0,0.0,0.0,0.0,604
2023-07-02,NK,LAX,ORD,1325,1513,7.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,494
2023-07-02,AA,LAS,PHX,0725,0923,0.0,-8.6,0,0,0.0,0.0,0.0,0.0,0.0,683
2023-07-02,DL,DFW,CLT,0650,0938,0.0,-9.5,0,0,0.0,0.0,0.0,0.0,0.0,505
2023-07-02,DL,BOS,SEA,1306,1540,0.0,-4.8,0,0,0.0,0.0,0.0,0.0,0.0,570
2023-07-02,F9,SEA,MIA,1726,2010,0.0,-13.3,0,0,0.0,0.0,0.0,0.0,0.0,61
2023-07-02,DL,CLT,ATL,2030,2158,0.0,-31.8,0,0,0.0,0.0,0.0,0.0,0.0,272
2023-07-02,DL,JFK,BOS,1825,2032,7.5,-0.5,0,0,0.0,0.0,0.0,0.0,0.0,550
2023-07-02,NK,DFW,MIA,1437,1622,0.0,-19.5,0,0,0.0,0.0,0.0,0.0,0.0,679
2023-07-02,DL,BOS,IAH,0618,0737,0.0,-6.6,0,0,0.0,0.0,0.0,0.0,0.0,956
2023-07-02,B6,PHX,DEN,0840,1029,0.0,9.1,0,0,0.0,0.0,0.0,0.0,0.0,930
2023-07-02,B6,MIA,DFW,1028,1259,33.9,28.7,0,0,0.0,0.0,0.0,0.0,28.0,721
2023-07-02,B6,SEA,DEN,1138,1408,3.5,17.9,0,0,0.0,0.0,0.0,0.0,0.0,910
2023-07-02,WN,DFW,MCO,2139,0008,6.7,16.5,0,0,0.0,0.0,0.0,0.0,0.0,479
2023-07-02,AA,JFK,SFO,1227,1449,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1058
2023-07-02,UA,PHX,LAX,1437,1737,0.0,9.7,0,0,0.0,0.0,0.0,0.0,0.0,586
2023-07-02,AS,SEA,IAH,1204,1345,0.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,887
2023-07-02,B6,SFO,ATL,1940,2104,0.0,8.8,0,0,0.0,0.0,0.0,0.0,0.0,696
2023-07-02,AS,MCO,MIA,0843,1005,0.0,-7.6,0,0,0.0,0.0,0.0,0.0,0.0,523
2023-07-02,B6,ATL,DFW,0701,0921,1.6,10.6,0,0,0.0,0.0,0.0,0.0,0.0,407
2023-07-02,WN,DEN,SEA,0701,0731,0.0,14.4,0,0,0.0,0.0,0.0,0.0,0.0,544
2023-07-03,B6,LAX,LAS,1444,1655,0.0,-8.8,0,0,0.0,0.0,0.0,0.0,0.0,559
2023-07-03,DL,LAS,ATL,1737,1959,27.2,22.2,0,0,19.0,76.0,0.0,0.0,0.0,1315
2023-07-03,UA,LAS,SEA,1933,2115,36.3,39.7,0,0,0.0,2.0,52.0,0.0,0.0,991
2023-07-03,G4,CLT,BOS,0645,0843,0.0,-4.8,0,0,0.0,0.0,0.0,0.0,0.0,846
2023-07-03,DL,LAX,LAS,0957,1143,0.0,3.9,0,0,0.0,0.0,0.0,0.0,0.0,991
2023-07-03,WN,MIA,ATL,1702,1847,0.0,25.1,0,0,0.0,0.0,0.0,0.0,0.0,606
2023-07-03,AS,LAX,JFK,0754,0910,0.0,10.7,0,0,0.0,0.0,0.0,0.0,0.0,742
2023-07-03,F9,BOS,JFK,2007,2201,0.0,9.1,0,0,0.0,0.0,0.0,0.0,0.0,180
2023-07-03,B6,BOS,DEN,0740,1030,0.0,-13.8,0,0,0.0,0.0,0.0,0.0,0.0,904
2023-07-03,WN,SEA,ATL,0744,1005,0.4,2.2,0,0,0.0,0.0,0.0,0.0,0.0,189
2023-07-03,UA,JFK,LAS,1455,1703,0.6,4.2,0,0,0.0,0.0,0.0,0.0,0.0,765
2023-07-03,HA,ORD,SFO,0819,1036,0.0,10.4,0,0,0.0,0.0,0.0,0.0,0.0,444
2023-07-03,WN,LAX,ATL,1304,1427,0.0,2.3,0,0,0.0,0.0,0.0,0.0,0.0,1158
2023-07-03,AA,MIA,ORD,0815,1018,9.6,11.2,0,0,0.0,0.0,0.0,0.0,0.0,964
2023-07-03,G4,JFK,DFW,1013,1209,0.0,1.5,0,0,0.0,0.0,0.0,0.0,0.0,1142
2023-07-03,G4,IAH,ORD,2150,2342,0.0,-4.2,0,0,0.0,0.0,0.0,0.0,0.0,791
2023-07-03,G4,PHX,ATL,1832,2000,0.0,5.8,0,0,0.0,0.0,0.0,0.0,0.0,987
2023-07-03,B6,MIA,PHX,2018,2215,0.0,28.5,0,0,0.0,0.0,0.0,0.0,0.0,784
2023-07-03,DL,ORD,SEA,1311,1506,0.0,-7.6,0,0,0.0,0.0,0.0,0.0,0.0,799
2023-07-03,G4,IAH,SFO,0737,0855,0.0,-16.1,0,0,0.0,0.0,0.0,0.0,0.0,-76
2023-07-03,B6,PHX,IAH,1818,2028,21.5,22.4,0,0,0.0,19.0,16.0,0.0,0.0,762
2023-07-03,G4,LAS,JFK,1557,1816,0.0,-1.4,0,0,0.0,0.0,0.0,0.0,0.0,1170
2023-07-03,G4,ATL,LAS,1906,2108,18.1,11.4,0,0,0.0,0.0,14.0,0.0,0.0,864
2023-07-03,WN,ATL,SEA,1150,1347,21.4,21.8,0,0,0.0,0.0,0.0,0.0,0.0,505
2023-07-03,DL,DFW,PHX,0952,1133,18.9,16.5,0,0,0.0,0.0,0.0,0.0,0.0,1163
2023-07-03,F9,SEA,JFK,1139,1419,0.0,-3.5,0,0,0.0,0.0,0.0,0.0,0.0,766
2023-07-03,DL,JFK,DFW,0933,1219,12.1,8.0,0,0,0.0,0.0,0.0,0.0,0.0,1425
2023-07-03,AA,DFW,MCO,1503,1554,14.2,18.1,0,0,0.0,0.0,0.0,0.0,0.0,785
2023-07-03,G4,LAX,BOS,1100,1338,8.8,8.0,0,0,0.0,0.0,0.0,0.0,0.0,1093
2023-07-03,F9,LAS,JFK,1420,1643,0.0,6.7,0,0,0.0,0.0,0.0,0.0,0.0,740
2023-07-03,DL,ATL,ORD,0801,0939,0.0,10.8,0,0,0.0,0.0,0.0,0.0,0.0,638
2023-07-03,G4,SEA,ATL,0933,1121,5.6,-21.5,0,0,0.0,0.0,0.0,0.0,0.0,1040
2023-07-03,F9,DFW,IAH,1904,2045,0.0,-36.4,0,0,0.0,0.0,0.0,0.0,0.0,764
2023-07-03,B6,CLT,MIA,0848,1124,7.3,-4.4,0,0,0.0,0.0,0.0,0.0,0.0,793
2023-07-03,AS,SEA,MIA,1218,1336,0.0,3.3,0,0,0.0,0.0,0.0,0.0,0.0,829
2023-07-03,B6,DEN,IAH,0752,0943,28.4,27.0,0,0,0.0,0.0,0.0,0.0,0.0,788
