FlightDate,Reporting_Airline,Origin,Dest,CRSDepTime,CRSArrTime,DepDelay,ArrDelay,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Distance
2024-01-01,B6,SEA,CLT,0942,1119,0.0,-0.0,0,0,0.0,0.0,0.0,0.0,0.0,1535
2024-01-01,HA,SEA,LAS,0921,1140,0.0,13.7,0,0,0.0,0.0,0.0,0.0,0.0,1131
2024-01-01,B6,SFO,LAS,0620,0735,26.3,23.4,0,0,25.0,0.0,11.0,0.0,0.0,842
2024-01-01,AA,SEA,BOS,1546,1745,0.0,-2.6,0,0,0.0,0.0,0.0,0.0,0.0,571
2024-01-01,DL,PHX,ATL,1904,2142,0.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,694
2024-01-01,AS,PHX,BOS,1039,1205,0.0,12.8,0,0,0.0,0.0,0.0,0.0,0.0,821
2024-01-01,HA,LAX,CLT,0603,0727,0.0,5.4,0,0,0.0,0.0,0.0,0.0,0.0,626
2024-01-01,DL,JFK,MIA,1940,2204,0.0,3.1,0,0,0.0,0.0,0.0,0.0,0.0,858
2024-01-01,WN,DEN,MIA,0701,0832,0.0,0.4,0,0,0.0,0.0,0.0,0.0,0.0,914
2024-01-01,F9,IAH,MIA,1610,1756,0.0,0.2,0,0,0.0,0.0,0.0,0.0,0.0,400
2024-01-01,UA,BOS,ATL,0831,1021,1.9,11.0,0,0,0.0,0.0,0.0,0.0,0.0,732
2024-01-01,G4,SFO,MIA,2129,2349,0.0,10.5,0,0,0.0,0.0,0.0,0.0,0.0,848
2024-01-01,DL,SFO,MCO,1958,2106,27.3,26.7,0,0,0.0,0.0,0.0,0.0,0.0,548
2024-01-01,WN,JFK,ATL,1026,1249,3.7,2.8,0,0,0.0,0.0,0.0,0.0,0.0,693
2024-01-01,B6,MCO,DEN,0633,0919,12.1,20.7,0,0,0.0,0.0,0.0,0.0,0.0,657
2024-01-01,NK,IAH,ORD,1300,1425,8.5,14.6,0,0,0.0,0.0,0.0,0.0,0.0,720
2024-01-01,AA,BOS,DEN,1414,1630,23.1,33.7,0,0,0.0,0.0,17.0,0.0,0.0,539
2024-01-01,AA,LAS,BOS,1745,2007,0.0,1.7,0,0,0.0,0.0,0.0,0.0,0.0,876
2024-01-01,G4,LAS,DEN,1849,2104,25.7,28.8,0,0,0.0,0.0,0.0,0.0,86.0,555
2024-01-01,NK,ATL,JFK,1059,1223,0.0,9.5,0,0,0.0,0.0,0.0,0.0,0.0,845
2024-01-01,G4,ORD,SFO,1155,1352,0.0,1.5,0,0,0.0,0.0,0.0,0.0,0.0,933
2024-01-01,DL,MIA,DFW,0700,0930,32.7,22.3,0,0,0.0,0.0,3.0,0.0,0.0,969
2024-01-01,B6,ORD,MIA,1510,1718,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,1045
2024-01-01,AS,ORD,MCO,0747,0959,0.5,-5.9,0,0,0.0,0.0,0.0,0.0,0.0,1006
2024-01-01,NK,SFO,MCO,1947,2133,0.0,8.4,0,0,0.0,0.0,0.0,0.0,0.0,956
2024-01-01,HA,LAX,CLT,1210,1421,0.0,17.0,0,0,0.0,0.0,0.0,0.0,0.0,730
2024-01-01,F9,ORD,DFW,1519,1747,0.0,-1.5,0,0,0.0,0.0,0.0,0.0,0.0,1146
2024-01-01,HA,CLT,PHX,1552,1810,0.0,0.2,0,0,0.0,0.0,0.0,0.0,0.0,1414
2024-01-01,B6,ATL,DEN,1420,1628,4.8,-14.2,1,0,,,,,,800
2024-01-01,WN,LAS,DEN,1828,2010,0.0,-2.9,0,0,0.0,0.0,0.0,0.0,0.0,521
2024-01-01,G4,PHX,MIA,1732,1948,0.2,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,881
2024-01-01,B6,SFO,ORD,1530,1720,0.0,-3.4,0,0,0.0,0.0,0.0,0.0,0.0,865
2024-01-01,UA,LAX,ORD,0936,1131,0.0,-8.3,0,0,0.0,0.0,0.0,0.0,0.0,1492
2024-01-01,HA,BOS,LAX,1247,1501,0.0,-5.3,0,0,0.0,0.0,0.0,0.0,0.0,693
2024-01-01,AA,MCO,ATL,2046,2210,0.0,2.2,0,0,0.0,0.0,0.0,0.0,0.0,1680
2024-01-01,F9,IAH,MIA,1926,2146,0.0,-19.4,0,0,0.0,0.0,0.0,0.0,0.0,830
2024-01-01,AS,BOS,SEA,0946,1121,10.9,20.6,0,0,0.0,0.0,0.0,0.0,0.0,839
2024-01-01,G4,SFO,CLT,0746,0958,0.0,-3.5,0,0,0.0,0.0,0.0,0.0,0.0,848
2024-01-01,UA,SFO,ATL,1555,1720,0.0,-13.3,0,0,0.0,0.0,0.0,0.0,0.0,765
2024-01-01,B6,ATL,MIA,0743,0925,0.0,3.8,0,0,0.0,0.0,0.0,0.0,0.0,1385
2024-01-01,B6,JFK,LAS,1916,2134,0.0,-4.6,0,0,0.0,0.0,0.0,0.0,0.0,1304
2024-01-01,DL,ORD,DEN,1623,1754,22.6,22.1,0,0,0.0,0.0,3.0,0.0,16.0,508
2024-01-01,WN,SFO,ORD,1831,2022,0.0,0.5,0,0,0.0,0.0,0.0,0.0,0.0,819
2024-01-01,HA,PHX,DFW,1450,1718,0.0,19.7,0,0,0.0,0.0,0.0,0.0,0.0,1246
2024-01-01,NK,IAH,MIA,1936,2134,0.0,-12.3,0,0,0.0,0.0,0.0,0.0,0.0,567
2024-01-01,F9,SFO,MIA,1644,1901,0.0,11.4,0,0,0.0,0.0,0.0,0.0,0.0,859
2024-01-01,B6,SEA,JFK,1647,1908,4.9,-0.3,0,0,0.0,0.0,0.0,0.0,0.0,498
2024-01-02,AS,IAH,MIA,0600,0728,0.0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,1050
2024-01-02,AA,SEA,BOS,2021,2223,0.0,-5.7,1,0,,,,,,670
2024-01-02,HA,SFO,ORD,0608,0743,0.2,-4.6,1,0,,,,,,1091
2024-01-02,DL,SFO,PHX,1502,1755,0.0,3.5,0,1,,,,,,703
2024-01-02,B6,ATL,MIA,1159,1410,9.1,12.7,0,0,0.0,0.0,0.0,0.0,0.0,647
2024-01-02,F9,LAS,MCO,1450,1646,0.0,2.8,0,0,0.0,0.0,0.0,0.0,0.0,172
2024-01-02,UA,SFO,ATL,1954,2125,0.0,-5.0,0,0,0.0,0.0,0.0,0.0,0.0,577
2024-01-02,DL,LAS,ORD,0634,0800,0.0,0.3,0,0,0.0,0.0,0.0,0.0,0.0,504
2024-01-02,AS,CLT,SFO,1548,1736,0.0,-3.3,0,0,0.0,0.0,0.0,0.0,0.0,613
2024-01-02,AS,DFW,BOS,1818,1935,0.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,869
2024-01-02,WN,DEN,BOS,1452,1708,3.0,14.4,0,0,0.0,0.0,0.0,0.0,0.0,1118
2024-01-02,AA,LAS,SEA,0704,0838,0.6,-10.6,0,0,0.0,0.0,0.0,0.0,0.0,637
2024-01-02,WN,ORD,BOS,2103,0010,0.0,-0.6,0,0,0.0,0.0,0.0,0.0,0.0,1035
2024-01-02,AS,LAS,IAH,1256,1512,0.0,-9.1,0,0,0.0,0.0,0.0,0.0,0.0,726
2024-01-02,F9,PHX,ORD,1205,1351,0.0,7.5,0,0,0.0,0.0,0.0,0.0,0.0,563
2024-01-02,G4,PHX,LAS,1149,1413,6.7,18.9,0,0,0.0,0.0,0.0,0.0,0.0,187
2024-01-02,HA,LAS,IAH,1222,1336,0.0,-4.8,0,0,0.0,0.0,0.0,0.0,0.0,737
2024-01-02,DL,PHX,JFK,0752,0933,10.2,17.4,0,0,0.0,0.0,0.0,0.0,0.0,475
2024-01-02,DL,CLT,MCO,1715,1944,0.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,842
2024-01-02,DL,MCO,JFK,1438,1617,0.0,2.9,0,0,0.0,0.0,0.0,0.0,0.0,999
2024-01-02,HA,CLT,MCO,1741,1933,0.0,-9.1,0,0,0.0,0.0,0.0,0.0,0.0,405
2024-01-02,B6,PHX,CLT,0903,1106,0.0,-8.4,0,0,0.0,0.0,0.0,0.0,0.0,783
2024-01-02,WN,CLT,BOS,1123,1406,0.0,-11.4,0,0,0.0,0.0,0.0,0.0,0.0,817
2024-01-02,NK,ORD,JFK,1321,1559,0.0,-1.1,0,0,0.0,0.0,0.0,0.0,0.0,1051
2024-01-02,HA,MCO,ORD,0657,0825,0.0,-10.1,0,0,0.0,0.0,0.0,0.0,0.0,487
2024-01-02,G4,IAH,PHX,1607,1814,0.0,-3.1,0,0,0.0,0.0,0.0,0.0,0.0,555
2024-01-02,UA,MCO,MIA,1003,1238,11.3,7.6,0,0,0.0,0.0,0.0,0.0,0.0,803
2024-01-02,AS,LAS,MCO,1640,1827,15.5,28.6,0,0,0.0,0.0,0.0,0.0,0.0,796
2024-01-02,DL,LAX,LAS,0654,0945,0.0,13.7,0,0,0.0,0.0,0.0,0.0,0.0,1031
2024-01-02,WN,ATL,CLT,2134,2332,3.2,24.7,0,0,0.0,0.0,0.0,0.0,0.0,976
2024-01-02,B6,CLT,MCO,1723,1940,0.0,15.2,0,0,0.0,0.0,0.0,0.0,0.0,858
2024-01-02,DL,MIA,ATL,1514,1630,0.0,-0.9,0,0,0.0,0.0,0.0,0.0,0.0,780
2024-01-02,WN,IAH,SFO,0709,0846,0.0,-3.6,0,0,0.0,0.0,0.0,0.0,0.0,280
2024-01-02,F9,SFO,PHX,1724,1850,0.0,-1.7,0,0,0.0,0.0,0.0,0.0,0.0,680
2024-01-02,UA,DFW,SFO,0958,1144,0.0,29.1,0,0,0.0,0.0,0.0,0.0,0.0,951
2024-01-02,WN,SFO,PHX,2053,2232,0.0,11.7,0,0,0.0,0.0,0.0,0.0,0.0,544
2024-01-02,G4,PHX,ATL,1531,1723,4.4,-9.6,0,0,0.0,0.0,0.0,0.0,0.0,855
2024-01-02,HA,MIA,IAH,1028,1206,0.0,14.9,0,0,0.0,0.0,0.0,0.0,0.0,1108
2024-01-02,B6,SFO,ATL,1403,1615,0.0,-5.4,0,0,0.0,0.0,0.0,0.0,0.0,928
2024-01-02,UA,LAS,JFK,1730,1830,10.9,2.8,0,0,0.0,0.0,0.0,0.0,0.0,903
2024-01-02,F9,LAS,JFK,2153,0001,0.0,-2.2,0,0,0.0,0.0,0.0,0.0,0.0,1193
2024-01-02,B6,JFK,SEA,1809,2055,0.0,-4.6,0,0,0.0,0.0,0.0,0.0,0.0,578
2024-01-02,AS,PHX,LAX,1316,1431,0.0,-8.4,0,0,0.0,0.0,0.0,0.0,0.0,1223
2024-01-02,WN,IAH,PHX,1754,1923,0.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,717
2024-01-02,WN,SEA,PHX,1534,1803,13.3,13.9,0,0,0.0,0.0,0.0,0.0,0.0,1084
2024-01-02,UA,ORD,MCO,1815,2006,0.0,-3.6,0,0,0.0,0.0,0.0,0.0,0.0,1130
2024-01-02,AA,MIA,LAS,0631,0850,0.0,3.1,0,0,0.0,0.0,0.0,0.0,0.0,958
2024-01-02,WN,MIA,LAS,2121,2306,4.7,10.6,0,0,0.0,0.0,0.0,0.0,0.0,874
2024-01-02,G4,PHX,LAS,1626,1855,0.0,-8.0,0,0,0.0,0.0,0.0,0.0,0.0,1055
2024-01-02,WN,IAH,DEN,1745,1917,0.0,0.3,0,0,0.0,0.0,0.0,0.0,0.0,608
2024-01-02,B6,CLT,LAX,0951,1215,0.0,-4.0,0,0,0.0,0.0,0.0,0.0,0.0,686
2024-01-02,G4,SEA,IAH,1001,1303,18.3,30.8,0,0,0.0,0.0,0.0,0.0,15.0,643
2024-01-02,AS,MCO,SFO,1755,1944,0.0,-3.2,0,0,0.0,0.0,0.0,0.0,0.0,807
2024-01-02,NK,IAH,DEN,1824,2030,10.0,14.6,0,0,0.0,0.0,0.0,0.0,0.0,1551
2024-01-02,DL,SEA,DFW,0741,1018,53.9,64.7,0,0,0.0,0.0,15.0,0.0,0.0,420
2024-01-02,WN,MCO,DFW,1059,1308,0.0,0.3,0,0,0.0,0.0,0.0,0.0,0.0,1074
2024-01-02,G4,MIA,ORD,0744,0929,0.0,-5.7,0,0,0.0,0.0,0.0,0.0,0.0,187
2024-01-02,UA,DFW,JFK,1201,1352,0.0,-1.1,0,0,0.0,0.0,0.0,0.0,0.0,547
2024-01-02,DL,IAH,PHX,1721,1952,0.0,0.1,0,0,0.0,0.0,0.0,0.0,0.0,1283
2024-01-02,HA,MIA,CLT,1234,1444,76.5,72.9,0,0,0.0,39.0,0.0,0.0,0.0,726
2024-01-02,G4,JFK,ORD,1106,1327,0.0,2.4,0,0,0.0,0.0,0.0,0.0,0.0,733
2024-01-02,G4,SEA,LAS,1555,1759,10.3,13.7,0,0,0.0,0.0,0.0,0.0,0.0,390
2024-01-02,HA,LAX,LAS,0909,1120,0.0,-22.6,0,0,0.0,0.0,0.0,0.0,0.0,867
2024-01-02,G4,MCO,CLT,1506,1709,0.0,-14.7,0,0,0.0,0.0,0.0,0.0,0.0,958
2024-01-02,WN,ORD,DFW,1138,1330,0.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,753
2024-01-02,DL,PHX,IAH,1044,1301,0.0,-3.0,0,0,0.0,0.0,0.0,0.0,0.0,732
2024-01-02,WN,SEA,DFW,1516,1648,0.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,627
2024-01-02,B6,LAX,IAH,0859,1126,9.1,18.7,0,0,0.0,0.0,0.0,0.0,0.0,809
2024-01-02,WN,MIA,CLT,0912,1200,0.0,-7.8,0,0,0.0,0.0,0.0,0.0,0.0,696
2024-01-02,DL,JFK,DFW,1218,1423,0.0,2.8,0,0,0.0,0.0,0.0,0.0,0.0,957
2024-01-02,WN,LAS,PHX,0635,0909,0.0,10.6,0,0,0.0,0.0,0.0,0.0,0.0,800
2024-01-02,NK,LAS,PHX,1010,1249,25.0,28.8,0,0,4.0,0.0,0.0,0.0,0.0,803
2024-01-02,F9,ORD,ATL,1517,1634,0.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,941
2024-01-02,G4,CLT,MCO,1735,1850,4.3,6.5,0,0,0.0,0.0,0.0,0.0,0.0,260
2024-01-02,G4,ORD,SFO,1415,1626,0.0,2.5,0,0,0.0,0.0,0.0,0.0,0.0,674
2024-01-02,NK,DFW,DEN,1910,2024,2.0,9.6,0,0,0.0,0.0,0.0,0.0,0.0,639
2024-01-02,G4,JFK,SEA,1842,2125,9.6,-10.6,0,0,0.0,0.0,0.0,0.0,0.0,848
2024-01-02,NK,DEN,SEA,0820,1019,0.0,-2.0,0,0,0.0,0.0,0.0,0.0,0.0,1025
2024-01-02,HA,DFW,MIA,1151,1413,0.0,-16.4,0,0,0.0,0.0,0.0,0.0,0.0,566
2024-01-02,UA,ATL,CLT,2045,2232,0.0,-5.5,0,0,0.0,0.0,0.0,0.0,0.0,579
2024-01-02,G4,IAH,DEN,1059,1222,0.0,-0.0,0,1,,,,,,1105
2024-01-02,AA,JFK,LAS,1454,1645,0.0,10.6,0,0,0.0,0.0,0.0,0.0,0.0,1335
2024-01-02,DL,PHX,DEN,1557,1727,0.0,-6.0,0,0,0.0,0.0,0.0,0.0,0.0,1138
2024-01-02,DL,DFW,ATL,1055,1222,0.0,9.2,0,0,0.0,0.0,0.0,0.0,0.0,900
2024-01-02,G4,ATL,DFW,0716,0928,0.0,-2.0,0,0,0.0,0.0,0.0,0.0,0.0,203
2024-01-02,AA,LAX,BOS,1733,2120,0.0,3.6,1,0,,,,,,674
2024-01-02,AA,LAS,ORD,1130,1235,36.1,30.7,0,0,29.0,0.0,0.0,0.0,11.0,603
2024-01-02,UA,JFK,IAH,1038,1253,0.0,4.8,0,0,0.0,0.0,0.0,0.0,0.0,636
2024-01-02,G4,CLT,DEN,0624,0850,0.0,11.1,0,0,0.0,0.0,0.0,0.0,0.0,827
2024-01-02,AS,DFW,MCO,1930,2110,0.0,20.7,0,0,0.0,0.0,0.0,0.0,0.0,750
2024-01-02,HA,ORD,ATL,1931,2052,14.3,32.8,0,0,0.0,0.0,0.0,0.0,0.0,607
2024-01-02,UA,LAX,DFW,1745,1935,0.0,10.2,0,0,0.0,0.0,0.0,0.0,0.0,577
2024-01-02,B6,MCO,DEN,2106,2320,0.5,-18.3,0,0,0.0,0.0,0.0,0.0,0.0,365
2024-01-02,G4,DEN,ATL,1856,2120,0.0,6.7,0,0,0.0,0.0,0.0,0.0,0.0,583
2024-01-02,AS,SEA,ATL,2030,2223,0.0,-1.0,0,0,0.0,0.0,0.0,0.0,0.0,737
2024-01-02,AA,MCO,LAS,1305,1516,37.3,28.2,0,0,7.0,0.0,0.0,0.0,0.0,1021
2024-01-02,DL,DEN,BOS,1208,1352,54.7,51.1,0,0,0.0,0.0,0.0,0.0,0.0,423
2024-01-02,WN,SEA,PHX,0605,0736,0.0,-16.0,0,0,0.0,0.0,0.0,0.0,0.0,786
2024-01-02,B6,LAS,DEN,1248,1417,6.1,-2.9,0,0,0.0,0.0,0.0,0.0,0.0,389
2024-01-02,WN,SEA,ATL,0653,0807,0.0,-3.7,0,0,0.0,0.0,0.0,0.0,0.0,187
2024-01-03,NK,IAH,LAS,2032,2247,19.7,23.9,0,0,0.0,7.0,9.0,0.0,0.0,925
2024-01-03,DL,BOS,DFW,0804,1045,0.0,8.6,0,0,0.0,0.0,0.0,0.0,0.0,1137
2024-01-03,AA,MIA,MCO,1634,1819,0.0,4.1,0,0,0.0,0.0,0.0,0.0,0.0,1212
2024-01-03,B6,BOS,DEN,1213,1409,0.0,-7.0,0,0,0.0,0.0,0.0,0.0,0.0,843
2024-01-03,B6,IAH,ATL,1848,2105,0.0,1.7,0,0,0.0,0.0,0.0,0.0,0.0,735
2024-01-03,UA,MIA,IAH,1457,1646,0.0,-7.8,0,0,0.0,0.0,0.0,0.0,0.0,1070
2024-01-03,G4,SEA,LAX,1647,1834,0.0,-16.1,0,0,0.0,0.0,0.0,0.0,0.0,1253
2024-01-03,NK,MIA,IAH,2135,2250,0.0,-3.2,0,0,0.0,0.0,0.0,0.0,0.0,505
2024-01-03,B6,JFK,SEA,1424,1627,0.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,32
2024-01-03,UA,JFK,PHX,1151,1459,0.0,-2.2,0,0,0.0,0.0,0.0,0.0,0.0,977
2024-01-03,AS,IAH,DFW,0859,1029,0.0,18.2,0,0,0.0,0.0,0.0,0.0,0.0,1059
2024-01-03,WN,MIA,ATL,1704,1848,0.0,-1.9,0,0,0.0,0.0,0.0,0.0,0.0,626
2024-01-03,UA,LAS,MCO,1501,1652,15.8,20.5,0,0,0.0,31.0,0.0,0.0,0.0,899
2024-01-03,DL,LAX,SEA,0734,0945,0.0,5.5,0,0,0.0,0.0,0.0,0.0,0.0,1235
2024-01-03,UA,DFW,LAS,0738,0938,0.0,-8.1,0,0,0.0,0.0,0.0,0.0,0.0,516
2024-01-03,DL,BOS,DEN,0958,1157,0.0,5.1,0,0,0.0,0.0,0.0,0.0,0.0,1052
2024-01-03,UA,MIA,MCO,1207,1334,0.0,2.4,0,0,0.0,0.0,0.0,0.0,0.0,1319
2024-01-03,DL,PHX,IAH,1322,1521,15.2,24.7,0,0,5.0,0.0,47.0,2.0,0.0,999
2024-01-03,AA,DFW,IAH,2001,2207,13.4,23.6,0,0,0.0,0.0,0.0,0.0,0.0,487
2024-01-03,AS,SFO,ATL,1259,1400,6.3,0.1,0,0,0.0,0.0,0.0,0.0,0.0,1035
2024-01-03,AA,JFK,LAS,1433,1616,16.0,7.4,0,0,19.0,0.0,3.0,0.0,1.0,620
2024-01-03,NK,JFK,MCO,2058,2240,11.9,19.4,0,0,0.0,0.0,0.0,0.0,0.0,812
2024-01-03,DL,MIA,ORD,1126,1336,0.0,-15.9,0,0,0.0,0.0,0.0,0.0,0.0,737
2024-01-03,WN,ORD,JFK,1202,1430,0.0,-4.5,0,0,0.0,0.0,0.0,0.0,0.0,776
2024-01-03,F9,PHX,SEA,2141,2352,0.0,7.7,0,0,0.0,0.0,0.0,0.0,0.0,688
2024-01-03,UA,MIA,JFK,0741,0942,0.0,8.4,0,0,0.0,0.0,0.0,0.0,0.0,912
2024-01-03,UA,DEN,DFW,1458,1605,0.0,-5.1,0,0,0.0,0.0,0.0,0.0,0.0,132
2024-01-03,DL,MIA,LAX,1933,2114,0.0,-3.3,0,0,0.0,0.0,0.0,0.0,0.0,672
2024-01-03,AS,SEA,CLT,1843,2106,0.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,783
2024-01-03,NK,LAS,MIA,1752,2007,0.0,-3.3,0,0,0.0,0.0,0.0,0.0,0.0,905
2024-01-03,F9,JFK,BOS,2109,2251,45.1,44.4,0,0,0.0,35.0,0.0,0.0,0.0,909
2024-01-03,HA,MCO,BOS,1055,1348,0.0,-0.1,0,0,0.0,0.0,0.0,0.0,0.0,1234
2024-01-03,UA,DFW,BOS,1030,1209,0.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,810
2024-01-03,G4,LAX,SFO,1024,1258,0.0,1.9,0,0,0.0,0.0,0.0,0.0,0.0,886
2024-01-03,WN,LAX,JFK,1929,2211,2.6,0.2,0,0,0.0,0.0,0.0,0.0,0.0,360
2024-01-03,G4,IAH,ORD,1421,1633,0.0,-15.5,0,0,0.0,0.0,0.0,0.0,0.0,810
2024-01-03,HA,PHX,ORD,0600,0707,1.3,17.0,0,0,0.0,0.0,0.0,0.0,0.0,838
